city,district,lon,lat
红河哈尼族彝族自治州,石屏,102.484469,23.712569
红河哈尼族彝族自治州,泸西,103.759622,24.532368
红河哈尼族彝族自治州,元阳,102.837056,23.219773
红河哈尼族彝族自治州,红河县,102.42755,23.374489
红河哈尼族彝族自治州,金平,103.228359,22.779982
红河哈尼族彝族自治州,绿春,102.39286,22.99352
红河哈尼族彝族自治州,河口,103.961593,22.507563
文山壮族苗族自治州,文山,104.24401,23.36951
文山壮族苗族自治州,文山市,104.24401,23.36951
文山壮族苗族自治州,砚山,104.343989,23.612301
文山壮族苗族自治州,西畴,104.675711,23.437439
文山壮族苗族自治州,麻栗坡,104.701899,23.124202
文山壮族苗族自治州,马关,104.398619,23.011723
文山壮族苗族自治州,丘北,104.194366,24.040982
文山壮族苗族自治州,广南,105.056684,24.050272
文山壮族苗族自治州,富宁,105.62856,23.626494
西双版纳傣族自治州,西双版纳,100.797941,22.001724
西双版纳傣族自治州,景洪,100.797947,22.002087
西双版纳傣族自治州,勐海,100.448288,21.955866
西双版纳傣族自治州,勐腊,101.567051,21.479449
大理白族自治州,大理,100.225668,25.589449
大理白族自治州,大理市,100.225668,25.589449
大理白族自治州,漾濞,99.95797,25.669543
大理白族自治州,祥云,100.554025,25.477072
大理白族自治州,宾川,100.578957,25.825904
大理白族自治州,弥渡,100.490669,25.342594
大理白族自治州,南涧,100.518683,25.041279
大理白族自治州,巍山,100.30793,25.230909
大理白族自治州,永平,99.533536,25.461281
大理白族自治州,云龙,99.369402,25.884955
大理白族自治州,洱源,99.951708,26.111184
大理白族自治州,剑川,99.905887,26.530066
大理白族自治州,鹤庆,100.173375,26.55839
德宏傣族景颇族自治州,德宏,98.578363,24.436694
德宏傣族景颇族自治州,瑞丽,97.855883,24.010734
德宏傣族景颇族自治州,芒市,98.577608,24.436699
德宏傣族景颇族自治州,梁河,98.298196,24.80742
德宏傣族景颇族自治州,盈江,97.93393,24.709541
德宏傣族景颇族自治州,陇川,97.794441,24.184065
怒江傈僳族自治州,怒江,98.854304,25.850949
怒江傈僳族自治州,泸水,98.854063,25.851142
怒江傈僳族自治州,福贡,98.867413,26.902738
怒江傈僳族自治州,贡山,98.666141,27.738054
怒江傈僳族自治州,兰坪,99.421378,26.453839
迪庆藏族自治州,迪庆,99.706463,27.826853
迪庆藏族自治州,香格里拉,99.708667,27.825804
迪庆藏族自治州,德钦,98.91506,28.483272
迪庆藏族自治州,维西,99.286355,27.180948
拉萨市,拉萨,91.132212,29.660361
拉萨市,城关区,91.132911,29.659472
拉萨市,堆龙德庆,91.002823,29.647347
拉萨市,达孜,91.350976,29.670314
拉萨市,林周,91.261842,29.895754
拉萨市,当雄,91.103551,30.474819
拉萨市,尼木,90.165545,29.431346
拉萨市,曲水,90.738051,29.349895
拉萨市,墨竹工卡,91.731158,29.834657
日喀则市,日喀则,88.885148,29.267519
日喀则市,桑珠孜,88.88667,29.267003
日喀则市,南木林,89.099434,29.680459
日喀则市,江孜,89.605044,28.908845
日喀则市,定日,87.123887,28.656667
日喀则市,萨迦,88.023007,28.901077
日喀则市,拉孜,87.63743,29.085136
日喀则市,昂仁,87.23578,29.294758
日喀则市,谢通门,88.260517,29.431597
日喀则市,白朗,89.263618,29.106627
日喀则市,仁布,89.843207,29.230299
日喀则市,康马,89.683406,28.554719
日喀则市,定结,87.767723,28.36409
日喀则市,仲巴,84.032826,29.768336
日喀则市,亚东,88.906806,27.482772
日喀则市,吉隆,85.298349,28.852416
日喀则市,聂拉木,85.981953,28.15595
日喀则市,萨嘎,85.234622,29.328194
日喀则市,岗巴,88.518903,28.274371
昌都市,昌都,97.178452,31.136875
昌都市,卡若,97.178255,31.137035
昌都市,江达,98.218351,31.499534
昌都市,贡觉,98.271191,30.859206
昌都市,类乌齐,96.601259,31.213048
昌都市,丁青,95.597748,31.410681
昌都市,察雅,97.565701,30.653038
昌都市,八宿,96.917893,30.053408
昌都市,左贡,97.840532,29.671335
昌都市,芒康,98.596444,29.686615
昌都市,洛隆,95.823418,30.741947
昌都市,边坝,94.707504,30.933849
林芝市,林芝,94.362348,29.654693
林芝市,巴宜,94.360987,29.653732
林芝市,工布江达,93.246515,29.88447
林芝市,米林,94.213679,29.213811
林芝市,墨脱,95.332245,29.32573
林芝市,波密,95.768151,29.858771
林芝市,察隅,97.465002,28.660244
林芝市,朗县,93.073429,29.0446
山南市,山南,91.766529,29.236023
山南市,乃东,91.76525,29.236106
山南市,扎囊,91.338,29.246476
山南市,贡嘎,90.985271,29.289078
山南市,桑日,92.015732,29.259774
山南市,琼结,91.683753,29.025242
山南市,曲松,92.201066,29.063656
山南市,措美,91.432347,28.437353
山南市,洛扎,90.858243,28.385765
山南市,加查,92.591043,29.140921
山南市,隆子,92.463309,28.408548
山南市,错那,91.960132,27.991707
山南市,浪卡子,90.398747,28.96836
那曲市,那曲,92.060214,31.476004
那曲市,色尼,92.060214,31.476004
那曲市,嘉黎,93.232907,30.640846
那曲市,比如,93.68044,31.479917
那曲市,聂荣,92.303659,32.107855
那曲市,安多,91.681879,32.260299
那曲市,申扎,88.709777,30.929056
那曲市,索县,93.784964,31.886173
那曲市,班戈,90.011822,31.394578
那曲市,巴青,94.054049,31.918691
那曲市,尼玛,87.236646,31.784979
那曲市,双湖,88.838578,33.18698
阿里地区,阿里地区,80.105498,32.503187
阿里地区,普兰,81.177588,30.291896
阿里地区,札达,79.803191,31.478587
阿里地区,噶尔,80.105005,32.503373
阿里地区,日土,79.731937,33.382454
阿里地区,革吉,81.142896,32.389192
阿里地区,改则,84.062384,32.302076
阿里地区,措勤,85.159254,31.016774
西安市,西安,108.948024,34.263161
西安市,新城区,108.959903,34.26927
西安市,碑林,108.946994,34.251061
西安市,莲湖,108.933194,34.2656
西安市,灞桥,109.067261,34.267453
西安市,未央,108.946022,34.30823
西安市,雁塔,108.926593,34.213389
西安市,阎良,109.22802,34.662141
西安市,临潼,109.213986,34.372065
西安市,长安,108.941579,34.157097
西安市,高陵,109.088896,34.535065
西安市,鄠邑,108.607385,34.108668
西安市,蓝田,109.317634,34.156189
西安市,周至,108.216465,34.161532
铜川市,铜川,108.979608,34.916582
铜川市,王益,109.075862,35.069098
铜川市,印台,109.100814,35.111927
铜川市,耀州,108.962538,34.910206
铜川市,宜君,109.118278,35.398766
宝鸡市,宝鸡,107.14487,34.369315
宝鸡市,渭滨,107.144467,34.371008
宝鸡市,金台,107.149943,34.375192
宝鸡市,陈仓,107.383645,34.352747
宝鸡市,凤翔,107.400577,34.521668
宝鸡市,岐山,107.624464,34.44296
宝鸡市,扶风,107.891419,34.375497
宝鸡市,眉县,107.752371,34.272137
宝鸡市,陇县,106.857066,34.893262
宝鸡市,千阳,107.132987,34.642584
宝鸡市,麟游,107.796608,34.677714
宝鸡市,凤县,106.525212,33.912464
宝鸡市,太白,107.316533,34.059215
咸阳市,咸阳,108.705117,34.333439
咸阳市,秦都,108.698636,34.329801
咸阳市,杨陵,108.086348,34.27135
咸阳市,渭城,108.730957,34.336847
咸阳市,三原,108.943481,34.613996
咸阳市,泾阳,108.83784,34.528493
咸阳市,乾县,108.247406,34.527261
咸阳市,礼泉,108.428317,34.482583
咸阳市,永寿,108.143129,34.692619
咸阳市,长武,107.795835,35.206122
咸阳市,旬邑,108.337231,35.112234
咸阳市,淳化,108.581173,34.79797
咸阳市,武功,108.212857,34.259732
咸阳市,兴平,108.488493,34.297134
咸阳市,彬州,108.08457,35.049611
渭南市,渭南,109.502882,34.499381
渭南市,临渭,109.503299,34.501271
渭南市,华州,109.76141,34.511958
渭南市,潼关,110.24726,34.544515
渭南市,大荔,109.943123,34.795011
渭南市,合阳,110.147979,35.237098
渭南市,澄城,109.937609,35.184
渭南市,蒲城,109.589653,34.956034
渭南市,白水,109.594309,35.177291
渭南市,富平,109.187174,34.746679
渭南市,韩城,110.452391,35.475238
渭南市,华阴,110.08952,34.565359
延安市,延安,109.49081,36.596537
延安市,宝塔,109.49069,36.596291
延安市,安塞,109.325341,36.86441
延安市,延长,110.012961,36.578306
延安市,延川,110.190314,36.882066
延安市,子长,109.675968,37.14207
延安市,志丹,108.768898,36.823031
延安市,吴起,108.176976,36.924852
延安市,甘泉,109.34961,36.277729
延安市,富县,109.384136,35.996495
延安市,洛川,109.435712,35.762133
延安市,宜川,110.175537,36.050391
延安市,黄龙,109.83502,35.583276
延安市,黄陵,109.262469,35.580165
汉中市,汉中,107.028621,33.077668
汉中市,汉台,107.028233,33.077674
汉中市,南郑,106.942393,33.003341
汉中市,城固,107.329887,33.153098
汉中市,洋县,107.549962,33.223283
汉中市,西乡,107.765858,32.987961
汉中市,勉县,106.680175,33.155618
汉中市,宁强,106.25739,32.830806
汉中市,略阳,106.153899,33.329638
汉中市,镇巴,107.89531,32.535854
汉中市,留坝,106.924377,33.61334
汉中市,佛坪,107.988582,33.520745
榆林市,榆林,109.741193,38.290162
榆林市,榆阳,109.74791,38.299267
榆林市,横山,109.292596,37.964048
榆林市,府谷,111.069645,39.029243
榆林市,靖边,108.80567,37.596084
榆林市,定边,107.601284,37.59523
榆林市,绥德,110.265377,37.507701
榆林市,米脂,110.178683,37.759081
榆林市,佳县,110.493367,38.021597
榆林市,吴堡,110.739315,37.451925
榆林市,清涧,110.12146,37.087702
榆林市,子洲,110.03457,37.611573
榆林市,神木,110.497005,38.835641
安康市,安康,109.029273,32.6903
安康市,汉滨,109.029098,32.690817
安康市,汉阴,108.510946,32.891121
安康市,石泉,108.250512,33.038512
安康市,宁陕,108.313714,33.312184
安康市,紫阳,108.537788,32.520176
安康市,岚皋,108.900663,32.31069
安康市,平利,109.361865,32.387933
安康市,镇坪,109.526437,31.883395
安康市,旬阳,109.368149,32.833567
安康市,白河,110.114186,32.809484
商洛市,商洛,109.939776,33.868319
商洛市,商州,109.937685,33.869208
商洛市,洛南,110.145716,34.088502
商洛市,丹凤,110.33191,33.694711
商洛市,商南,110.885437,33.526367
商洛市,山阳,109.880435,33.530411
商洛市,镇安,109.151075,33.423981
商洛市,柞水,109.111249,33.682773
兰州市,兰州,103.823557,36.058039
兰州市,城关,103.841032,36.049115
兰州市,七里河,103.784326,36.06673
兰州市,西固,103.622331,36.100369
兰州市,安宁区,103.724038,36.10329
兰州市,红古,102.861814,36.344177
兰州市,永登,103.262203,36.734428
兰州市,皋兰,103.94933,36.331254
兰州市,榆中,104.114975,35.84443
嘉峪关市,嘉峪关,98.277304,39.786529
金昌市,金昌,102.187888,38.514238
金昌市,金川区,102.187683,38.513793
金昌市,永昌,101.971957,38.247354
白银市,白银,104.173606,36.54568
白银市,白银区,104.1554128,36.541464
白银市,平川,104.819207,36.72921
白银市,靖远,104.686972,36.561424
白银市,会宁,105.054337,35.692486
白银市,景泰,104.066394,37.193519
天水市,天水,105.724998,34.578529
天水市,秦州,105.724477,34.578645
天水市,麦积,105.897631,34.563504
天水市,清水,106.139878,34.75287
天水市,秦安,105.6733,34.862354
天水市,甘谷,105.332347,34.747327
天水市,武山,104.891696,34.721955
天水市,张家川,106.212416,34.993237
武威市,武威,102.634697,37.929996
武威市,凉州,102.634492,37.93025
武威市,民勤,103.090654,38.624621
武威市,古浪,102.898047,37.470571
武威市,天祝,103.142034,36.971678
张掖市,张掖,100.455472,38.932897
张掖市,甘州,100.454862,38.931774
张掖市,肃南,99.617086,38.837269
张掖市,民乐,100.816623,38.434454
张掖市,临泽,100.166333,39.152151
张掖市,高台,99.81665,39.376308
张掖市,山丹,101.088442,38.784839
平凉市,平凉,106.684691,35.54279
平凉市,崆峒,106.684223,35.54173
平凉市,泾川,107.365218,35.335283
平凉市,灵台,107.620587,35.064009
平凉市,崇信,107.031253,35.304533
平凉市,庄浪,106.041979,35.203428
平凉市,静宁,105.733489,35.525243
平凉市,华亭,106.649308,35.215342
酒泉市,酒泉,98.510795,39.744023
酒泉市,肃州,98.511155,39.743858
酒泉市,金塔,98.902959,39.983036
酒泉市,瓜州,95.780591,40.516525
酒泉市,肃北,94.87728,39.51224
酒泉市,阿克塞,94.337642,39.631642
酒泉市,玉门,97.037206,40.28682
酒泉市,敦煌,94.664279,40.141119
庆阳市,庆阳,107.638372,35.734218
庆阳市,西峰,107.638824,35.733713
庆阳市,庆城,107.885664,36.013504
庆阳市,环县,107.308754,36.569322
庆阳市,华池,107.986288,36.457304
庆阳市,合水,108.019865,35.819005
庆阳市,正宁,108.361068,35.490642
庆阳市,宁县,107.921182,35.50201
庆阳市,镇原,107.195706,35.677806
定西市,定西,104.626294,35.579578
定西市,安定,104.62577,35.579764
定西市,通渭,105.250102,35.208922
定西市,陇西,104.637554,35.003409
定西市,渭源,104.211742,35.133023
定西市,临洮,103.862186,35.376233
定西市,漳县,104.466756,34.848642
定西市,岷县,104.039882,34.439105
陇南市,陇南,104.929379,33.388598
陇南市,武都,104.929866,33.388155
陇南市,成县,105.734434,33.739863
陇南市,文县,104.682448,32.942171
陇南市,宕昌,104.394475,34.042655
陇南市,康县,105.609534,33.328266
陇南市,西和,105.299737,34.013718
陇南市,礼县,105.181616,34.189387
陇南市,徽县,106.085632,33.767785
陇南市,两当,106.306959,33.910729
临夏回族自治州,临夏,103.211634,35.59941
临夏回族自治州,临夏市,103.211634,35.59941
临夏回族自治州,临夏县,103.24955,35.609899
临夏回族自治州,康乐,103.709852,35.371906
临夏回族自治州,永靖,103.319871,35.938933
临夏回族自治州,广河,103.576188,35.481688
临夏回族自治州,和政,103.350357,35.425971
临夏回族自治州,东乡,103.389568,35.66383
临夏回族自治州,积石山,102.877473,35.712906
甘南藏族自治州,甘南,102.911008,34.986354
甘南藏族自治州,合作,102.91149,34.985973
甘南藏族自治州,临潭,103.353054,34.69164
甘南藏族自治州,卓尼,103.508508,34.588165
甘南藏族自治州,舟曲,104.370271,33.782964
甘南藏族自治州,迭部,103.221009,34.055348
甘南藏族自治州,玛曲,102.075767,33.998068
甘南藏族自治州,碌曲,102.488495,34.589591
甘南藏族自治州,夏河,102.520743,35.200853
西宁市,西宁,101.778916,36.623178
西宁市,城东区,101.796095,36.616043
西宁市,城中区,101.784554,36.621181
西宁市,城西区,101.763649,36.628323
西宁市,城北区,101.761297,36.648448
西宁市,大通,101.684183,36.931343
西宁市,湟中,101.569475,36.500419
西宁市,湟源,101.263435,36.684818
海东市,海东,102.10327,36.502916
海东市,乐都,102.402431,36.480291
海东市,平安,102.104295,36.502714
海东市,民和,102.804209,36.329451
海东市,互助,101.956734,36.83994
海东市,化隆,102.262329,36.098322
海东市,循化,102.486534,35.847247
海北藏族自治州,海北,100.901059,36.959435
海北藏族自治州,门源,101.618461,37.376627
海北藏族自治州,祁连,100.249778,38.175409
海北藏族自治州,海晏,100.90049,36.959542
海北藏族自治州,刚察,100.138417,37.326263
黄南藏族自治州,黄南,102.019988,35.517744
黄南藏族自治州,同仁,102.017604,35.516337
黄南藏族自治州,尖扎,102.031953,35.938205
黄南藏族自治州,泽库,101.469343,35.036842
黄南藏族自治州,河南,101.611877,34.734522
海南藏族自治州,海南,100.619542,36.280353
海南藏族自治州,共和,100.619597,36.280286
海南藏族自治州,同德,100.579465,35.254492
海南藏族自治州,贵德,101.431856,36.040456
海南藏族自治州,兴海,99.986963,35.58909
海南藏族自治州,贵南,100.74792,35.587085
果洛藏族自治州,果洛,100.242143,34.4736
果洛藏族自治州,玛沁,100.243531,34.473386
果洛藏族自治州,班玛,100.737955,32.931589
果洛藏族自治州,甘德,99.902589,33.966987
果洛藏族自治州,达日,99.651715,33.753259
果洛藏族自治州,久治,101.484884,33.430217
果洛藏族自治州,玛多,98.211343,34.91528
玉树藏族自治州,玉树,97.008522,33.004049
玉树藏族自治州,玉树市,97.008522,33.004049
玉树藏族自治州,杂多,95.293423,32.891886
玉树藏族自治州,称多,97.110893,33.367884
玉树藏族自治州,治多,95.616843,33.852322
玉树藏族自治州,囊谦,96.479797,32.203206
玉树藏族自治州,曲麻莱,95.800674,34.12654
海西蒙古族藏族自治州,海西,95.357233,37.853631
海西蒙古族藏族自治州,格尔木,94.905777,36.401541
海西蒙古族藏族自治州,德令哈,97.370143,37.374555
海西蒙古族藏族自治州,茫崖,90.51,38.15
海西蒙古族藏族自治州,乌兰,98.479852,36.930389
海西蒙古族藏族自治州,都兰,98.089161,36.298553
海西蒙古族藏族自治州,天峻,99.02078,37.29906
银川市,银川,106.278179,38.46637
银川市,兴庆,106.278393,38.46747
银川市,西夏,106.132116,38.492424
银川市,金凤,106.228486,38.477353
银川市,永宁,106.253781,38.28043
银川市,贺兰,106.345904,38.554563
银川市,灵武,106.334701,38.094058
石嘴山市,石嘴山,106.376173,39.01333
石嘴山市,大武口,106.376651,39.014158
石嘴山市,惠农,106.775513,39.230094
石嘴山市,平罗,106.54489,38.90674
吴忠市,吴忠,106.199409,37.986165
吴忠市,利通,106.199419,37.985967
吴忠市,红寺堡,106.067315,37.421616
吴忠市,盐池,107.40541,37.784222
吴忠市,同心,105.914764,36.9829
吴忠市,青铜峡,106.075395,38.021509
固原市,固原,106.285241,36.004561
固原市,原州,106.28477,36.005337
固原市,西吉,105.731801,35.965384
固原市,隆德,106.12344,35.618234
固原市,泾源,106.338674,35.49344
固原市,彭阳,106.641512,35.849975
中卫市,中卫,105.189568,37.514951
中卫市,沙坡头,105.190536,37.514564
中卫市,中宁,105.675784,37.489736
中卫市,海原,105.647323,36.562007
乌鲁木齐市,乌鲁木齐,87.617733,43.792818
乌鲁木齐市,天山,87.620116,43.796428
乌鲁木齐市,沙依巴克,87.596639,43.788872
乌鲁木齐市,新市区,87.560653,43.870882
乌鲁木齐市,水磨沟,87.613093,43.816747
乌鲁木齐市,头屯河,87.425823,43.876053
乌鲁木齐市,达坂城,88.30994,43.36181
乌鲁木齐市,米东,87.691801,43.960982
乌鲁木齐市,乌鲁木齐县,87.505603,43.982546
克拉玛依市,克拉玛依,84.873946,45.595886
克拉玛依市,独山子,84.882267,44.327207
克拉玛依市,克拉玛依区,84.866222,45.5966242
克拉玛依市,白碱滩,85.129882,45.689021
克拉玛依市,乌尔禾,85.697767,46.08776
吐鲁番市,吐鲁番,89.184078,42.947613
吐鲁番市,高昌,89.182324,42.947627
吐鲁番市,鄯善,90.212692,42.865503
吐鲁番市,托克逊,88.655771,42.793536
哈密市,哈密,93.51316,42.833248
哈密市,伊州,93.509174,42.833888
哈密市,巴里坤,93.021795,43.599032
哈密市,伊吾,94.692773,43.252012
昌吉回族自治州,昌吉,87.304012,44.014577
昌吉回族自治州,昌吉市,87.304012,44.014577
昌吉回族自治州,阜康,87.98384,44.152153
昌吉回族自治州,呼图壁,86.888613,44.189342
昌吉回族自治州,玛纳斯,86.217687,44.305625
昌吉回族自治州,奇台,89.591437,44.021996
昌吉回族自治州,吉木萨尔,89.181288,43.997162
昌吉回族自治州,木垒,90.282833,43.832442
博尔塔拉蒙古自治州,博尔塔拉,82.074778,44.903258
博尔塔拉蒙古自治州,博乐,82.072237,44.903087
博尔塔拉蒙古自治州,阿拉山口,82.569389,45.16777
博尔塔拉蒙古自治州,精河,82.892938,44.605645
博尔塔拉蒙古自治州,温泉,81.03099,44.973751
巴音郭楞蒙古自治州,巴音郭楞,86.150969,41.768552
巴音郭楞蒙古自治州,库尔勒,86.145948,41.763122
巴音郭楞蒙古自治州,轮台,84.248542,41.781266
巴音郭楞蒙古自治州,尉犁,86.263412,41.337428
巴音郭楞蒙古自治州,若羌,88.168807,39.023807
巴音郭楞蒙古自治州,且末,85.532629,38.138562
巴音郭楞蒙古自治州,焉耆,86.5698,42.064349
巴音郭楞蒙古自治州,和静,86.391067,42.31716
巴音郭楞蒙古自治州,和硕,86.864947,42.268863
巴音郭楞蒙古自治州,博湖,86.631576,41.980166
阿克苏地区,阿克苏,80.265068,41.170712
阿克苏地区,阿克苏市,80.265068,41.170712
阿克苏地区,温宿,80.243273,41.272995
阿克苏地区,库车,82.96304,41.717141
阿克苏地区,沙雅,82.78077,41.226268
阿克苏地区,新和,82.610828,41.551176
阿克苏地区,拜城,81.869881,41.796101
阿克苏地区,乌什,79.230805,41.21587
阿克苏地区,阿瓦提,80.378426,40.638422
阿克苏地区,柯坪,79.04785,40.50624
克孜勒苏柯尔克孜自治州,克孜勒苏,76.176796,39.713966
克孜勒苏柯尔克孜自治州,阿图什,76.173939,39.712898
克孜勒苏柯尔克孜自治州,阿克陶,75.945159,39.147079
克孜勒苏柯尔克孜自治州,阿合奇,78.450164,40.937567
克孜勒苏柯尔克孜自治州,乌恰,75.25969,39.716633
喀什地区,喀什,75.989138,39.467664
喀什地区,喀什市,75.989138,39.467664
喀什地区,疏附,75.863075,39.378306
喀什地区,疏勒,76.053653,39.399461
喀什地区,英吉沙,76.174292,38.929839
喀什地区,泽普,77.273593,38.191217
喀什地区,莎车,77.248884,38.414499
喀什地区,叶城,77.420353,37.884679
喀什地区,麦盖提,77.651538,38.903384
喀什地区,岳普湖,76.7724,39.235248
喀什地区,伽师,76.741982,39.494325
喀什地区,巴楚,78.55041,39.783479
喀什地区,塔什库尔干,75.228068,37.775437
和田地区,和田,79.927542,37.108944
和田地区,和田市,79.927542,37.108944
和田地区,和田县,79.920212,37.118335
和田地区,墨玉,79.736629,37.271511
和田地区,皮山,78.282301,37.616332
和田地区,洛浦,80.184038,37.074377
和田地区,策勒,80.803572,37.001672
和田地区,于田,81.667845,36.854628
和田地区,民丰,82.692354,37.064909
伊犁哈萨克自治州,伊犁,81.317946,43.92186
伊犁哈萨克自治州,伊宁,81.316343,43.922209
伊犁哈萨克自治州,奎屯,84.901602,44.423445
伊犁哈萨克自治州,霍尔果斯,80.420759,44.201669
伊犁哈萨克自治州,伊宁县,81.524671,43.977876
伊犁哈萨克自治州,察布查尔,81.150874,43.838883
伊犁哈萨克自治州,霍城,80.872508,44.049912
伊犁哈萨克自治州,巩留,82.227044,43.481618
伊犁哈萨克自治州,新源,83.258493,43.434249
伊犁哈萨克自治州,昭苏,81.126029,43.157765
伊犁哈萨克自治州,特克斯,81.840058,43.214861
伊犁哈萨克自治州,尼勒克,82.504119,43.789737
塔城地区,塔城,82.983988,46.746281
塔城地区,塔城市,82.983988,46.746281
塔城地区,乌苏,84.677624,44.430115
塔城地区,额敏,83.622118,46.522555
塔城地区,沙湾,85.622508,44.329544
塔城地区,托里,83.60469,45.935863
塔城地区,裕民,82.982157,46.202781
塔城地区,和布克赛尔,85.733551,46.793001
阿勒泰地区,阿勒泰,88.138743,47.848911
阿勒泰地区,阿勒泰市,88.138743,47.848911
阿勒泰地区,布尔津,86.86186,47.70453
阿勒泰地区,富蕴,89.524993,46.993106
阿勒泰地区,福海,87.494569,47.113128
阿勒泰地区,哈巴河,86.418964,48.059284
阿勒泰地区,青河,90.381561,46.672446
阿勒泰地区,吉木乃,85.876064,47.434633
石河子市,石河子,86.041075,44.305886
阿拉尔市,阿拉尔,81.285884,40.541914
图木舒克市,图木舒克,79.077978,39.867316
五家渠市,五家渠,87.526884,44.167401
北屯市,北屯,87.824932,47.353177
铁门关市,铁门关,85.501218,41.827251
双河市,双河,82.353656,44.840524
可克达拉市,可克达拉,80.63579,43.6832
昆玉市,昆玉,79.301389,37.227712
香港,香港,114.1835505,22.28315865
香港,中西区,114.1594914,22.29134271
香港,东区,114.1715331,22.28115508
香港,九龙城区,114.1985541,22.32572284
香港,观塘区,114.237431,22.3168035
香港,南区,114.1715331,22.28115508
香港,深水埗区,114.1755652,22.33481452
香港,湾仔区,114.1835505,22.28315865
香港,黄大仙区,114.2055528,22.34451658
香港,油尖旺区,114.1785446,22.30658389
香港,离岛区,113.9515473,22.28606648
香港,葵青区,114.1434745,22.36661881
香港,新界,114.1434745,22.36661881
香港,北区,114.1715331,22.28115508
香港,西贡区,114.2835249,22.38507731
香港,沙田区,114.1985514,22.38852226
香港,屯门区,113.987456,22.3935848
香港,大埔区,114.1755645,22.45381433
香港,荃湾区,114.126441,22.37824396
香港,元朗区,114.0385097,22.44856478
澳门,花王堂区,113.2558579,23.1564368
澳门,望德堂区,112.6007804,22.38634811
澳门,风顺堂区,113.0814467,28.81897576
澳门,圣方济各堂区,113.575549,22.128861
澳门,嘉模堂区,113.575521,22.162438
澳门,大堂区,113.96756,22.58626842
澳门,路氹填海区,113.582715,22.15065
澳门,花地玛堂区,113.554922,22.210752
澳门,澳门,113.547925,22.183116
台北市,台北,121.5819203,25.03388268
台北市,北投区,121.5282024,25.15136446
台北市,松山区,121.5874415,25.05327973
台北市,大同区,121.5236461,25.06707618
台北市,文山区,121.5842638,24.99182226
台北市,信义区,121.5819203,25.03388268
台北市,内湖区,121.6026153,25.08682704
台北市,中正区,121.5302879,25.03549869
台北市,万华区,121.5077475,25.03233571
台北市,中山区,121.5484835,25.07311455
台北市,士林区,121.5612886,25.1289048
台北市,南港区,121.6199637,25.03896698
台北市,大安区,121.553725,25.0301506
高雄市,高雄,120.3313622,22.62696657
高雄市,小港区,120.364759,22.55205863
高雄市,左营区,120.306203,22.68626054
高雄市,大寮区,120.4216708,22.59612143
高雄市,那玛夏区,120.7313316,23.26675952
高雄市,旗津区,120.3006297,22.58726986
高雄市,弥陀区,120.2494484,22.78373315
高雄市,燕巢区,120.3813331,22.79125847
高雄市,大树区,120.435943,22.71424262
高雄市,阿莲区,120.3316111,22.87362029
高雄市,楠梓区,120.3106944,22.72370717
高雄市,鸟松区,120.3832661,22.66611991
高雄市,苓雅区,120.3313622,22.62696657
高雄市,桥头区,120.3110899,22.75564793
高雄市,梓官区,120.2698399,22.7515747
高雄市,美浓区,120.5527156,22.8976974
高雄市,仁武区,120.3711197,22.70482942
高雄市,凤山区,120.3659715,22.61756286
高雄市,甲仙区,120.6334987,23.11992128
高雄市,茄萣区,120.2080927,22.88528364
高雄市,大社区,120.3813362,22.74345571
高雄市,前镇区,120.3295082,22.59021659
高雄市,茂林区,120.7625105,22.92332115
高雄市,湖内区,120.2364064,22.89698705
高雄市,六龟区,120.6679755,23.01184855
高雄市,林园区,120.4075328,22.51234032
高雄市,内门区,120.4823749,22.96031794
高雄市,鼓山区,120.2846182,22.65337172
高雄市,杉林区,120.5501005,22.97462853
高雄市,三民区,120.3285592,22.6532343
高雄市,前金区,120.3051245,22.63009306
高雄市,冈山区,120.3084201,22.80830358
高雄市,田寮区,120.4065179,22.86742805
高雄市,桃源区,120.8617386,23.22808304
高雄市,盐埕区,120.2947558,22.62749407
高雄市,旗山区,120.4859252,22.86863959
高雄市,永安区,120.2382098,22.82604842
高雄市,路竹区,120.2764796,22.86065347
高雄市,新兴区,120.3172186,22.63300066
新北市,新北市,121.6575784,24.9503861
新北市,八里区,121.4172843,25.14447256
新北市,三峡区,121.426873,24.88559172
新北市,新庄区,121.4474244,25.0396064
新北市,坪林区,121.7345195,24.91425254
新北市,莺歌区,121.357196,24.96008316
新北市,汐止区,121.6650389,25.07649176
新北市,深坑区,121.6304067,25.00052445
新北市,芦洲区,121.4818305,25.09260089
新北市,三芝区,121.5262236,25.23457812
新北市,三重区,121.4976883,25.06608738
新北市,平溪区,121.7682454,25.02933191
新北市,中和区,121.5046936,24.99392491
新北市,永和区,121.5310242,25.01231493
新北市,泰山区,121.4268991,25.05911958
新北市,土城区,121.4563352,24.96790545
新北市,石碇区,121.6575784,24.9503861
新北市,五股区,121.4438325,25.09988758
新北市,林口区,121.3628373,25.10372006
新北市,双溪区,121.8432455,25.00017659
新北市,树林区,121.4351393,24.99399818
新北市,板桥区,121.4680768,25.01501473
新北市,新店区,121.5420831,24.93362675
新北市,乌来区,121.5519632,24.79154258
新北市,贡寮区,121.92822,25.02816504
新北市,金山区,121.6155666,25.22015442
新北市,万里区,121.6542236,25.17889398
新北市,淡水区,121.4513256,25.17346736
新北市,瑞芳区,121.833422,25.10139777
新北市,石门区,121.5798554,25.26822575
台中市,台中市,120.7836687,24.11815931
台中市,东区,120.6574238,24.16660115
